,cena,forma_wlasnosci,liczba_pieter,liczba_pokoi,ogrzewanie,okna,pietro,powierzchnia,rodzaj_zabudowy,rok_budowy,rynek,stan_wykonczenia
1388,250047.0,1,5.0,2,miejskie,plastikowe,3,34.02,apartamentowiec,,pierwotny,do_wykonczenia
1389,188307.0,1,5.0,1,miejskie,plastikowe,3,25.62,apartamentowiec,,pierwotny,do_wykonczenia
1390,780000.0,1,16.0,5,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,
1391,381545.0,1,5.0,4,miejskie,plastikowe,3,55.7,apartamentowiec,,pierwotny,do_wykonczenia
1392,344202.0,1,5.0,3,miejskie,plastikowe,3,52.55,apartamentowiec,,pierwotny,do_wykonczenia
1393,343810.0,1,5.0,3,miejskie,plastikowe,3,52.49,apartamentowiec,,pierwotny,do_wykonczenia
1394,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
1395,333121.0,1,5.0,3,miejskie,plastikowe,3,52.46,apartamentowiec,,pierwotny,do_wykonczenia
1396,290000.0,1,4.0,2,miejskie,plastikowe,parter,43.57,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1397,268863.0,1,5.0,2,miejskie,plastikowe,3,36.58,apartamentowiec,,pierwotny,do_wykonczenia
1398,339000.0,1,3.0,3,inne,plastikowe,3,73.0,apartamentowiec,1994.0,wtorny,do_remontu
1399,257354.0,1,5.0,2,miejskie,plastikowe,3,37.57,apartamentowiec,,pierwotny,do_wykonczenia
1400,209884.0,1,5.0,1,miejskie,plastikowe,3,30.64,apartamentowiec,,pierwotny,do_wykonczenia
1401,392148.0,1,5.0,4,miejskie,plastikowe,3,59.87,apartamentowiec,,pierwotny,do_wykonczenia
1402,275698.0,1,5.0,2,miejskie,plastikowe,3,37.51,apartamentowiec,,pierwotny,do_wykonczenia
1403,315000.0,1,6.0,2,miejskie,drewniane,3,41.0,blok,1965.0,wtorny,do_zamieszkania
1404,222900.0,1,,4,miejskie,,3,35.0,,,wtorny,
1405,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1406,480000.0,1,4.0,4,,,parter,82.0,,,wtorny,
1407,279000.0,1,,4,miejskie,,4,45.1,,,pierwotny,
1408,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1409,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
1410,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1411,259000.0,1,5.0,2,miejskie,,1,46.0,apartamentowiec,,pierwotny,
1412,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1413,351000.0,1,2.0,3,gazowe,plastikowe,1,78.0,blok,2018.0,pierwotny,do_wykonczenia
1414,380000.0,1,,4,,,parter,104.0,,,wtorny,
1415,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,
1416,420000.0,1,4.0,3,,,parter,62.0,,,wtorny,
1417,273837.0,1,6.0,3,,,4,49.34,blok,2020.0,pierwotny,
1418,294000.0,1,2.0,2,kotlownia,plastikowe,1,46.0,apartamentowiec,,wtorny,do_wykonczenia
1419,235638.0,1,6.0,2,,,6,41.34,blok,2020.0,pierwotny,
1420,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1421,227038.5,1,6.0,2,,,6,38.81,blok,2020.0,pierwotny,
1422,271370.0,1,6.0,3,,,3,49.34,blok,2020.0,pierwotny,
1423,243515.0,1,6.0,2,,,parter,43.1,blok,2020.0,pierwotny,do_wykonczenia
1424,235000.0,1,,3,miejskie,plastikowe,parter,47.5,,,wtorny,
1425,221217.0,1,6.0,2,,,3,38.81,blok,2020.0,pierwotny,
1426,263969.0,1,6.0,3,,,2,49.34,blok,2020.0,pierwotny,
1427,149000.0,1,4.0,2,,plastikowe,parter,40.0,kamienica,,wtorny,do_zamieszkania
1428,263969.0,1,6.0,3,,,1,49.34,blok,2020.0,pierwotny,do_wykonczenia
1429,227370.0,1,6.0,2,,,2,41.34,blok,2020.0,pierwotny,
1430,280000.0,1,,4,miejskie,,3,45.1,,,pierwotny,
1431,380000.0,1,,4,,,parter,104.0,,,wtorny,
1432,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1433,259000.0,1,5.0,2,miejskie,,1,46.0,apartamentowiec,,pierwotny,
1434,222900.0,1,,4,miejskie,,3,35.0,,,wtorny,
1435,370000.0,1,3.0,4,,,1,72.0,,,wtorny,
1436,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1437,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1438,780000.0,1,16.0,5,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,
1439,280350.0,1,,2,miejskie,plastikowe,3,45.0,apartamentowiec,,pierwotny,
1440,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1441,170000.0,1,10.0,2,miejskie,,5,37.0,blok,,wtorny,
1442,193825.0,1,3.0,1,miejskie,plastikowe,parter,21.5,kamienica,2018.0,pierwotny,
1443,596100.0,1,1.0,4,gazowe,,parter,162.74,apartamentowiec,2018.0,pierwotny,
1444,349000.0,1,9.0,4,miejskie,plastikowe,2,75.2,blok,,wtorny,do_zamieszkania
1445,393344.0,1,5.0,3,miejskie,plastikowe,1,70.24,apartamentowiec,,wtorny,
1446,377430.0,1,2.0,4,,,parter,65.64,blok,,pierwotny,
1447,222900.0,1,,4,miejskie,,3,35.0,,,wtorny,
1448,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1449,264068.0,1,2.0,2,,,parter,45.14,blok,,pierwotny,
1450,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1451,500000.0,1,4.0,4,miejskie,drewniane,2,140.0,kamienica,,wtorny,
1452,262218.0,1,5.0,2,miejskie,plastikowe,3,38.28,apartamentowiec,,pierwotny,do_wykonczenia
1453,263451.0,1,5.0,2,miejskie,plastikowe,3,38.46,apartamentowiec,,pierwotny,do_wykonczenia
1454,246078.0,1,5.0,2,miejskie,plastikowe,3,33.48,apartamentowiec,,pierwotny,do_wykonczenia
1455,237504.0,1,10.0,2,miejskie,plastikowe,8,37.11,apartamentowiec,,pierwotny,do_wykonczenia
1456,258912.0,1,10.0,3,miejskie,plastikowe,8,44.64,apartamentowiec,,pierwotny,do_wykonczenia
1457,251664.0,1,5.0,2,miejskie,plastikowe,3,34.24,apartamentowiec,,pierwotny,do_wykonczenia
1458,231680.0,1,10.0,2,miejskie,plastikowe,8,36.2,apartamentowiec,,pierwotny,do_wykonczenia
1459,247616.0,1,10.0,2,miejskie,plastikowe,8,38.69,apartamentowiec,,pierwotny,do_wykonczenia
1460,256448.0,1,10.0,2,miejskie,plastikowe,8,40.07,apartamentowiec,,pierwotny,do_wykonczenia
1461,270000.0,1,15.0,2,miejskie,plastikowe,2,38.87,blok,1980.0,wtorny,do_zamieszkania
1462,289200.0,1,10.0,4,inne,plastikowe,2,46.0,blok,,wtorny,do_zamieszkania
1463,257088.0,1,10.0,2,miejskie,plastikowe,8,40.17,apartamentowiec,,pierwotny,do_wykonczenia
1464,468962.0,1,4.0,3,miejskie,plastikowe,parter,71.51,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1465,258448.0,1,10.0,3,miejskie,plastikowe,8,44.56,apartamentowiec,,pierwotny,do_wykonczenia
1466,413189.0,1,4.0,3,miejskie,plastikowe,parter,64.44,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1467,537254.0,1,4.0,4,miejskie,plastikowe,2,91.06,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1468,545760.0,1,4.0,4,miejskie,plastikowe,parter,90.96,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1469,312912.0,1,4.0,2,miejskie,plastikowe,parter,50.05,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1470,414758.0,1,4.0,3,miejskie,plastikowe,3,71.51,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1471,409563.0,1,4.0,3,miejskie,plastikowe,parter,65.01,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1472,301518.0,1,4.0,2,miejskie,plastikowe,parter,47.86,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1473,518561.0,1,4.0,3,miejskie,plastikowe,parter,85.01,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1474,342279.0,1,4.0,2,miejskie,plastikowe,parter,54.33,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1475,316041.0,1,4.0,2,miejskie,plastikowe,parter,51.81,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1476,240000.0,1,2.0,3,,,1,74.35,,,wtorny,
1477,422583.0,1,4.0,3,miejskie,plastikowe,parter,60.97,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1478,390016.0,1,4.0,3,miejskie,plastikowe,parter,60.94,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1479,223925.0,1,4.0,1,,,parter,34.45,apartamentowiec,,pierwotny,do_wykonczenia
1480,339696.0,1,4.0,2,miejskie,plastikowe,parter,53.92,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1481,315114.0,1,4.0,2,miejskie,plastikowe,1,54.33,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1482,511676.0,1,4.0,4,miejskie,plastikowe,1,88.22,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1483,206700.0,1,4.0,1,miejskie,plastikowe,1,34.45,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1484,335170.0,1,4.0,3,miejskie,plastikowe,1,60.94,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1485,323520.0,1,4.0,2,miejskie,plastikowe,1,53.92,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1486,380000.0,1,,4,,,parter,104.0,,,wtorny,
1487,277588.0,1,4.0,2,miejskie,plastikowe,1,47.86,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1488,300498.0,1,4.0,2,miejskie,plastikowe,1,51.81,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1489,493058.0,1,4.0,3,miejskie,plastikowe,1,85.01,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1490,304036.0,1,4.0,2,miejskie,plastikowe,1,52.42,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1491,215580.0,1,10.0,2,miejskie,,10,36.19,,2019.0,pierwotny,
1492,258900.0,0,14.0,2,,,3,39.0,,1980.0,wtorny,
1493,374188.0,1,4.0,4,miejskie,,2,59.87,,2019.0,pierwotny,
1494,277588.0,1,4.0,2,miejskie,,1,47.86,,2020.0,pierwotny,
1495,246084.0,1,4.0,2,miejskie,,4,37.57,,2019.0,pierwotny,
1496,385000.0,1,10.0,4,miejskie,,4,69.5,blok,,wtorny,
1497,381220.0,1,4.0,2,miejskie,plastikowe,4,54.46,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1498,556770.0,1,4.0,3,miejskie,,4,83.1,,2019.0,pierwotny,
1499,259000.0,1,5.0,2,miejskie,,1,46.0,apartamentowiec,,pierwotny,
1500,479000.0,0,3.0,3,miejskie,plastikowe,parter,80.0,blok,1990.0,wtorny,do_zamieszkania
1501,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
1502,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1503,280350.0,1,,2,miejskie,plastikowe,3,45.0,apartamentowiec,,wtorny,
1504,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1505,279000.0,1,,4,miejskie,,4,45.1,,,pierwotny,
1506,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1507,120000.0,1,4.0,2,gazowe,,4,50.0,,,wtorny,
1508,280350.0,1,,2,miejskie,plastikowe,3,45.0,apartamentowiec,,pierwotny,
1509,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,
1510,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
1511,322000.0,1,4.0,3,miejskie,drewniane,parter,52.0,blok,,wtorny,
1512,499000.0,1,4.0,3,miejskie,,2,70.0,,,wtorny,do_wykonczenia
1513,246000.0,1,,4,miejskie,,3,40.0,,,pierwotny,
1514,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
1515,600000.0,1,3.0,4,,,3,90.0,,,wtorny,
1516,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1517,280000.0,1,4.0,2,miejskie,plastikowe,parter,42.28,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1518,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1519,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1520,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1521,235000.0,1,,4,,,parter,66.0,kamienica,,wtorny,
1522,380000.0,1,,4,,,parter,104.0,,,wtorny,
1523,272802.0,1,4.0,2,,,2,47.86,,,pierwotny,
1524,406754.0,1,4.0,3,,,3,70.13,,,wtorny,do_wykonczenia
1525,400368.0,1,5.0,3,,,4,70.24,apartamentowiec,,wtorny,do_wykonczenia
1526,528920.0,1,4.0,3,,,4,75.56,,,pierwotny,
1527,149000.0,1,2.0,2,inne,plastikowe,1,41.0,blok,,wtorny,do_remontu
1528,536664.0,1,4.0,4,,,parter,90.96,,,pierwotny,
1529,414758.0,1,4.0,3,,,3,71.51,,,pierwotny,
1530,307933.0,1,4.0,2,,,parter,50.05,,,pierwotny,
1531,259555.0,1,2.0,2,,,1,45.14,blok,,pierwotny,
1532,159000.0,1,3.0,2,gazowe,,1,40.05,kamienica,1906.0,wtorny,do_remontu
1533,461156.0,1,4.0,3,,,parter,71.51,,,pierwotny,
1534,496277.0,1,4.0,4,,,1,91.06,,,pierwotny,
1535,406754.0,1,4.0,3,,,3,70.13,,,pierwotny,
1536,259555.0,1,2.0,2,,,1,45.14,blok,,pierwotny,
1537,195000.0,1,4.0,1,miejskie,plastikowe,1,30.3,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1538,700000.0,1,4.0,5,miejskie,,3,197.0,kamienica,,wtorny,do_zamieszkania
1539,444000.0,1,4.0,3,miejskie,plastikowe,2,66.95,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1540,264069.0,1,2.0,2,,,2,45.14,blok,,pierwotny,
1541,970000.0,1,4.0,5,miejskie,plastikowe,4,136.49,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1542,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,
1543,880000.0,1,4.0,5,gazowe,plastikowe,1,180.0,kamienica,1920.0,wtorny,do_zamieszkania
1544,149000.0,1,2.0,2,gazowe,plastikowe,1,41.0,kamienica,,wtorny,do_wykonczenia
1545,560000.0,1,4.0,4,miejskie,plastikowe,3,82.28,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1546,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1547,222900.0,1,,4,miejskie,,3,35.0,,,wtorny,
1548,214000.0,0,19.0,2,miejskie,plastikowe,parter,48.0,blok,,wtorny,do_remontu
1549,279000.0,1,,4,miejskie,,4,45.1,,,pierwotny,
1550,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1551,380000.0,1,,4,,,parter,104.0,,,wtorny,
1552,466749.0,1,2.0,4,,,parter,79.11,blok,,pierwotny,
1553,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1554,222900.0,1,,4,miejskie,,3,35.0,,,wtorny,
1555,238044.0,1,,2,,,1,42.84,,2017.0,pierwotny,
1556,289000.0,1,4.0,3,miejskie,plastikowe,4,58.0,blok,,wtorny,
1557,250000.0,1,4.0,2,,,parter,57.5,,,wtorny,
1558,279000.0,1,,4,miejskie,,4,45.1,,,pierwotny,
1559,250000.0,1,4.0,3,inne,plastikowe,parter,58.0,blok,,wtorny,do_zamieszkania
1560,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1561,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,
1562,264069.0,1,2.0,2,,,parter,45.14,blok,,pierwotny,
1563,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1564,259555.0,1,2.0,2,,,1,45.14,blok,,pierwotny,
1565,259555.0,1,2.0,2,,,1,45.14,blok,,pierwotny,
1566,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1567,344506.5,1,2.0,3,,,1,58.89,blok,,pierwotny,
1568,280350.0,1,,2,miejskie,plastikowe,3,45.0,apartamentowiec,,wtorny,
1569,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
1570,380000.0,1,,4,,,parter,104.0,,,wtorny,
1571,836000.0,1,16.0,5,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,
1572,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1573,285000.0,0,4.0,3,miejskie,plastikowe,1,59.0,blok,,wtorny,do_zamieszkania
1574,579000.0,1,8.0,3,miejskie,plastikowe,parter,71.0,apartamentowiec,,wtorny,do_zamieszkania
1575,443450.0,1,10.0,4,miejskie,,10,70.0,apartamentowiec,,pierwotny,
1576,470000.0,0,4.0,3,,,2,106.0,apartamentowiec,,wtorny,do_zamieszkania
1577,175000.0,1,,2,,,6,65.0,,,wtorny,do_remontu
1578,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1579,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,
1580,195000.0,1,4.0,1,miejskie,plastikowe,1,30.3,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1581,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,
1582,560000.0,1,4.0,4,miejskie,plastikowe,3,82.28,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1583,444000.0,1,4.0,3,miejskie,plastikowe,2,66.95,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1584,272000.0,1,6.0,1,inne,plastikowe,1,28.2,apartamentowiec,2019.0,pierwotny,do_zamieszkania
1585,290000.0,1,,2,gazowe,plastikowe,2,38.0,apartamentowiec,,wtorny,do_zamieszkania
1586,280000.0,1,4.0,2,miejskie,plastikowe,parter,42.27,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1587,370000.0,1,10.0,2,miejskie,plastikowe,3,36.0,apartamentowiec,2010.0,wtorny,do_zamieszkania
1588,348000.0,1,6.0,3,inne,plastikowe,5,48.84,apartamentowiec,2019.0,pierwotny,do_zamieszkania
1589,970000.0,1,4.0,5,miejskie,plastikowe,4,136.49,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1590,199000.0,1,4.0,2,gazowe,plastikowe,3,65.22,kamienica,1920.0,wtorny,do_zamieszkania
1591,250047.0,1,5.0,2,miejskie,plastikowe,4,34.02,apartamentowiec,,pierwotny,do_wykonczenia
1592,306274.5,1,6.0,2,miejskie,plastikowe,1,41.67,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1593,344202.0,1,5.0,3,miejskie,plastikowe,4,52.55,apartamentowiec,,pierwotny,do_wykonczenia
1594,250573.0,1,5.0,2,miejskie,plastikowe,4,36.58,apartamentowiec,,pierwotny,do_wykonczenia
1595,273831.0,1,6.0,1,miejskie,plastikowe,2,28.23,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1596,188307.0,1,5.0,1,miejskie,plastikowe,4,25.62,apartamentowiec,,pierwotny,do_wykonczenia
1597,251444.0,1,5.0,2,miejskie,plastikowe,4,34.21,apartamentowiec,,pierwotny,do_wykonczenia
1598,276055.0,1,5.0,2,miejskie,plastikowe,4,40.3,apartamentowiec,,pierwotny,do_wykonczenia
1599,271123.0,1,5.0,2,miejskie,plastikowe,4,39.58,apartamentowiec,,pierwotny,do_wykonczenia
1600,268863.0,1,5.0,2,miejskie,plastikowe,4,36.58,apartamentowiec,,pierwotny,do_wykonczenia
1601,246078.0,1,5.0,2,miejskie,plastikowe,4,33.48,apartamentowiec,,pierwotny,do_wykonczenia
1602,378000.0,0,18.0,4,miejskie,plastikowe,&gt;_10,72.0,blok,,wtorny,do_zamieszkania
1603,639000.0,1,2.0,3,miejskie,plastikowe,parter,77.0,,,wtorny,do_zamieszkania
1604,340000.0,1,3.0,3,miejskie,plastikowe,1,77.0,blok,,wtorny,do_zamieszkania
1605,438000.0,1,3.0,2,gazowe,plastikowe,1,73.0,,,pierwotny,do_zamieszkania
1606,359530.0,1,5.0,4,miejskie,plastikowe,4,54.89,apartamentowiec,,pierwotny,do_wykonczenia
1607,295000.0,1,2.0,2,miejskie,plastikowe,2,40.0,apartamentowiec,2012.0,wtorny,do_zamieszkania
1608,159000.0,1,10.0,2,,plastikowe,10,43.89,blok,,wtorny,
1609,275698.0,1,5.0,2,miejskie,plastikowe,4,37.51,apartamentowiec,,pierwotny,do_wykonczenia
1610,222900.0,1,,4,miejskie,,3,35.0,,,wtorny,
1611,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1612,149900.0,1,3.0,2,inne,,1,40.46,kamienica,1906.0,wtorny,
1613,279000.0,1,,4,miejskie,,4,45.1,,,pierwotny,
1614,195000.0,1,4.0,1,miejskie,plastikowe,1,30.3,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1615,280000.0,1,4.0,2,miejskie,plastikowe,parter,42.27,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1616,149000.0,1,,2,,plastikowe,1,41.0,kamienica,,wtorny,do_remontu
1617,444000.0,1,4.0,3,miejskie,plastikowe,2,66.95,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1618,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
1619,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,
1620,970000.0,1,4.0,5,miejskie,plastikowe,4,136.49,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1621,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
1622,280350.0,1,,2,miejskie,plastikowe,3,45.0,apartamentowiec,,pierwotny,
1623,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
1624,836000.0,1,16.0,5,miejskie,,&gt;_10,104.0,apartamentowiec,,pierwotny,
1625,579000.0,1,8.0,3,miejskie,plastikowe,parter,71.0,apartamentowiec,,wtorny,do_zamieszkania
1626,522981.0,1,4.0,3,miejskie,plastikowe,parter,85.01,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1627,396561.0,1,4.0,3,miejskie,plastikowe,parter,65.01,apartamentowiec,2021.0,pierwotny,do_wykonczenia
1628,331413.0,1,4.0,2,miejskie,plastikowe,parter,54.33,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1629,443450.0,1,10.0,4,miejskie,,10,70.0,apartamentowiec,,pierwotny,
1630,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
1631,326403.0,1,4.0,2,miejskie,plastikowe,parter,51.81,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1632,420750.0,1,3.0,3,,plastikowe,1,84.0,kamienica,,wtorny,do_zamieszkania
1633,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
1634,220350.0,1,4.0,1,miejskie,plastikowe,parter,33.9,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1635,301518.0,1,4.0,2,miejskie,plastikowe,parter,47.86,apartamentowiec,2020.0,pierwotny,do_wykonczenia
1636,346042.0,1,6.0,3,miejskie,plastikowe,1,47.73,apartamentowiec,,pierwotny,do_wykonczenia
1637,380000.0,1,,4,,,parter,104.0,,,wtorny,
1638,310442.0,1,6.0,2,miejskie,plastikowe,1,41.67,apartamentowiec,,pierwotny,do_wykonczenia
1639,249000.0,1,2.0,2,miejskie,,2,47.7,kamienica,1909.0,wtorny,
1640,276654.0,1,6.0,1,miejskie,plastikowe,1,28.23,apartamentowiec,,pierwotny,do_wykonczenia
1641,470000.0,0,2.0,4,,,1,93.0,,,wtorny,
1642,259555.0,1,2.0,2,,,1,45.14,blok,,pierwotny,
1643,189566.0,1,4.0,1,,,parter,41.21,apartamentowiec,2017.0,pierwotny,
1644,312525.0,1,6.0,2,miejskie,plastikowe,2,41.67,apartamentowiec,,pierwotny,do_wykonczenia
1645,245778.0,1,3.0,2,,,parter,53.43,,2017.0,pierwotny,
1646,79000.0,1,3.0,2,inne,plastikowe,parter,32.0,kamienica,1950.0,wtorny,do_zamieszkania
1647,195000.0,1,4.0,1,miejskie,plastikowe,1,30.3,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1648,1150000.0,1,4.0,4,miejskie,plastikowe,4,127.0,apartamentowiec,2008.0,wtorny,do_zamieszkania
1649,390000.0,1,3.0,4,,,2,75.0,,,wtorny,
1650,778000.0,1,4.0,6,,,4,132.1,,,wtorny,
1651,970000.0,1,4.0,5,miejskie,plastikowe,4,136.49,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1652,560000.0,1,4.0,4,miejskie,plastikowe,3,82.28,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1653,222900.0,1,,1,miejskie,,3,35.0,,,wtorny,
1654,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1655,270000.0,1,18.0,2,miejskie,plastikowe,5,46.0,blok,1980.0,wtorny,do_zamieszkania
1656,283000.0,1,5.0,2,miejskie,,1,50.0,apartamentowiec,,pierwotny,
1657,320000.0,0,10.0,3,miejskie,,1,56.8,,,wtorny,
1658,349000.0,1,11.0,3,miejskie,,3,63.0,blok,1980.0,wtorny,
1659,233520.0,0,4.0,2,miejskie,plastikowe,3,48.65,blok,,wtorny,do_zamieszkania
1660,560000.0,1,4.0,4,miejskie,plastikowe,3,82.28,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1661,280000.0,1,4.0,2,miejskie,plastikowe,parter,42.27,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1662,195000.0,1,4.0,1,miejskie,plastikowe,1,30.3,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1663,970000.0,1,4.0,5,miejskie,plastikowe,4,136.49,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1664,309054.0,1,8.0,2,miejskie,plastikowe,parter,39.37,apartamentowiec,,pierwotny,do_wykonczenia
1665,319416.0,1,8.0,2,miejskie,plastikowe,parter,40.69,apartamentowiec,,pierwotny,do_wykonczenia
1666,324870.0,1,8.0,2,miejskie,plastikowe,6,41.65,apartamentowiec,,pierwotny,do_wykonczenia
1667,303000.0,1,6.0,2,,plastikowe,3,37.0,,2019.0,pierwotny,
1668,411800.0,1,8.0,3,miejskie,plastikowe,parter,53.83,apartamentowiec,,pierwotny,do_wykonczenia
1669,277662.0,1,6.0,2,miejskie,plastikowe,parter,36.06,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1670,450000.0,1,6.0,3,miejskie,plastikowe,6,76.2,,,wtorny,do_zamieszkania
1671,620000.0,1,3.0,4,miejskie,drewniane,parter,120.0,apartamentowiec,1985.0,wtorny,do_zamieszkania
1672,297000.0,0,10.0,4,miejskie,,parter,55.0,blok,1982.0,wtorny,do_zamieszkania
