,cena,cena_za_od,czynsz,dostepne_od,forma_wlasnosci,liczba_kondygnacji,liczba_pieter,liczba_pokoi,material_budynku,metraz_do,metraz_od,ogrzewanie,okna,pietro,powierzchnia,rodzaj_zabudowy,rok_budowy,rynek,stan_inwestycji,stan_wykonczenia,typ_oferowanych_nieruchomosci,url
611,182000.0,,,,,,,3,,,,,,1,45.94,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-45-94-m-katowice-ID3X8QU.html#67a7b321fc
612,118000.0,,,,,,,1,,,,,,10,30.73,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-30-73-m-katowice-ID3X8R2.html#67a7b321fc
613,264069.0,,,,pelna_wlasnosc,,2,2,pustak,,,,,2,45.14,blok,,pierwotny,,,,https://www.otodom.pl/oferta/sloneczne-mieszkanie-2-pok-45m2-podlesie-nowe-ID3Rc4Q.html#67a7b321fc
614,145000.0,,550.0,,pelna_wlasnosc,,10,2,wielka_plyta,,,miejskie,drewniane,1,38.0,blok,1980,wtorny,,,,https://www.otodom.pl/oferta/katowice-ul-morawa-obok-stawu-ID3X9vA.html#67a7b321fc
615,279000.0,,460.0,,pelna_wlasnosc,,4,4,,,,miejskie,,4,56.0,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/4-pokoje-balkon-katowice-sum-inwestycja-ID3X9uc.html#67a7b321fc
616,289224.0,,150.0,,pelna_wlasnosc,,5,2,,,,miejskie,,parter,51.19,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ladne-ustawne-mieszkanie-przy-parku-slaskim-nowe-ID3Xic0.html#0b3ded648d
617,290523.0,,150.0,,pelna_wlasnosc,,5,2,,,,miejskie,,parter,51.42,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ladne-mieszkanie-przy-parku-slaskim-nowe-gotowe-ID3XibO.html#0b3ded648d
618,290000.0,,,,pelna_wlasnosc,,,3,,,,miejskie,plastikowe,parter,55.0,blok,,wtorny,,,,https://www.otodom.pl/oferta/komfortowe-3-pokoje-ID3X8ru.html#67a7b321fc
619,310734.0,,150.0,,pelna_wlasnosc,,5,2,,,,miejskie,,2,50.94,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-przy-parku-slaskim-nowe-gotowe-ID3Xibu.html#0b3ded648d
620,337994.0,,,,pelna_wlasnosc,,4,3,,,,miejskie,,4,61.12,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ostatnie-mieszkania-odbierz-klucze-w-maju-ID3Xipm.html#0b3ded648d
621,414758.0,,,,pelna_wlasnosc,,4,3,,,,miejskie,,parter,71.51,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/3-pokojowy-apartament-dla-wymagajacych-ID3XiZG.html#0b3ded648d
622,312913.0,,,,pelna_wlasnosc,,4,1,,,,miejskie,,parter,50.05,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/2-pok-apartament-z-ogrodkiem-wysoki-standard-ID3XiZy.html#0b3ded648d
623,177122.0,,,,,,3,1,cegla,,,miejskie,plastikowe,2,23.33,kamienica,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-23-33-m-katowice-ID3Xjgk.html#0b3ded648d
624,194000.0,,,,,,2,3,cegla,,,,,2,56.0,kamienica,1930,wtorny,,do_remontu,,https://www.otodom.pl/oferta/swietna-lokalizacja-3-pok-do-remontu-ID3XlB2.html#0b3ded648d
625,365000.0,,,,,,,2,,,,,,,48.0,,,wtorny,,,,https://www.otodom.pl/oferta/2-pokoje-katowice-centrum-150m-od-spodka-ID3Wg6M.html#0b3ded648d
626,211000.0,,,,pelna_wlasnosc,,10,2,pustak,,,miejskie,plastikowe,9,33.0,apartamentowiec,2019,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/apartament-2-pok-nowe-osiedle-bazantow-ID3XiMY.html#0b3ded648d
627,295700.0,,,,,,13,2,,,,miejskie,plastikowe,1,52.8,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/nowoczesny-apartament-os-tysiaclecia-przy-parku-ID3XiVo.html#0b3ded648d
628,636300.0,,,,pelna_wlasnosc,,6,4,,,,miejskie,aluminiowe,6,70.7,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/lux-apartamentowiec-centrum-stare-ceny-tylko-u-nas-ID3XvXO.html#c235ec822e
629,493416.0,,,,pelna_wlasnosc,,6,3,,,,miejskie,aluminiowe,2,56.07,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/tylko-u-nas-nizsza-cena-biuro-sprzedazy-opolska-ID3XvXS.html#c235ec822e
630,154282.0,,,,,,3,1,cegla,,,miejskie,plastikowe,3,20.72,kamienica,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-20-72-m-katowice-ID3Xkfe.html#0b3ded648d
631,349000.0,,700.0,,spoldzielcze_wl._z_kw,,6,4,cegla,,,miejskie,plastikowe,parter,72.93,blok,1981,wtorny,,do_remontu,,https://www.otodom.pl/oferta/mieszkanie-z-potencjalem-spokojna-ulica-w-centrum-ID3XkCU.html#0b3ded648d
632,295000.0,,,,pelna_wlasnosc,,4,4,,,,miejskie,plastikowe,2,73.0,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-katowice-73-m-ID3Xvok.html#c235ec822e
633,280000.0,,,,pelna_wlasnosc,,4,2,pustak,,,miejskie,plastikowe,parter,42.27,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/topowa-lokalizacja-nowe-ptasie-w-okolicy-park-las-ID3XvjC.html#c235ec822e
634,475640.0,,,,pelna_wlasnosc,,6,3,,,,miejskie,aluminiowe,parter,54.05,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/bezposrednio-0-pcc-przy-filharmonii-centrum-ID3XvXG.html#c235ec822e
635,699000.0,,1000.0,,pelna_wlasnosc,,5,8,inne,,,miejskie,drewniane,3,200.0,kamienica,1920,wtorny,,do_remontu,,https://www.otodom.pl/oferta/3-maja-centrum-jedyny-takie-mieszkanie-ID3XvY8.html#c235ec822e
636,285000.0,,,,pelna_wlasnosc,,4,1,,,,miejskie,plastikowe,1,48.2,kamienica,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/industrialne-studio-w-samym-centrum-katowic-gotowe-ID3XvXC.html#c235ec822e
637,365000.0,,933.0,,pelna_wlasnosc,,6,3,zelbet,,,inne,drewniane,2,95.0,kamienica,1933,wtorny,,do_remontu,,https://www.otodom.pl/oferta/klimatyczne-mieszkanie-na-inwestycje-i-nie-tylko-ID3XiKc.html#0b3ded648d
638,210000.0,,,,pelna_wlasnosc,,3,2,,,,,plastikowe,parter,41.0,kamienica,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/2pok-w-poblizu-parku-slaskiego-do-zamieszkania-ID3XvZe.html#c235ec822e
639,195000.0,,,,pelna_wlasnosc,,4,1,,,,miejskie,,1,30.3,apartamentowiec,2020,pierwotny,,,,https://www.otodom.pl/oferta/nowe-ptasie-mieszkania-od-30-do-150m2-park-las-ID3Xx5y.html#c235ec822e
640,693528.0,,,,pelna_wlasnosc,,6,4,,,,miejskie,aluminiowe,6,78.81,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/uwaga-lux-apartament-w-centrum-biuro-sprzedazy-ID3XvY0.html#c235ec822e
641,394200.0,,,,pelna_wlasnosc,,5,3,,,,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3XvYg.html#c235ec822e
642,627200.0,,,,pelna_wlasnosc,,6,3,,,,miejskie,aluminiowe,6,64.0,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/zacznij-cieszyc-sie-zyciem-najlepsza-inwestycja-ID3XvXV.html#c235ec822e
643,277500.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,plastikowe,parter,51.5,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/2pok-z-ogrodem-przy-parku-slaskimgotowe-w-tym-roku-ID3XvYo.html#c235ec822e
644,420000.0,,,,pelna_wlasnosc,,,3,,,,miejskie,plastikowe,1,64.0,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/sprzedam-mieszkanie-katowice-ul-francuska-ID3Xv1u.html#c235ec822e
645,380000.0,,,,,,,4,,,,,,parter,104.0,,,wtorny,,,,https://www.otodom.pl/oferta/2-osobne-lokale-os-tysiaclecia-parkingpromocja-ID3XvY4.html#c235ec822e
646,540000.0,,,,pelna_wlasnosc,,4,7,inne,,,miejskie,drewniane,1,135.0,,,wtorny,,do_remontu,,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3XvYc.html#c235ec822e
647,560000.0,,,,,,4,4,,,,,plastikowe,3,82.28,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/nowe-ptasie-park-i-las-w-zasiegu-reki-0-pcc-ID3Xx60.html#c235ec822e
648,499500.0,,,,pelna_wlasnosc,,5,4,,,,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/4pok-z-naroznym-tarasem-przy-parku-slaskim-okazja-ID3XvYk.html#c235ec822e
649,189000.0,,,,pelna_wlasnosc,,10,3,,,,,,7,51.12,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-51-12-m-katowice-ID3X6de.html#c235ec822e
650,235000.0,,430.0,,pelna_wlasnosc,,2,2,cegla,,,miejskie,plastikowe,parter,53.16,blok,1980,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/2-pokoje-z-potencjalem-ID3VVWV.html#a4cc2c9c80
651,218550.0,,,,pelna_wlasnosc,,5,3,beton,,,miejskie,plastikowe,1,47.0,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/3-pokoje-z-przestronnym-tarasem-w-otoczeniu-lasu-ID3WYny.html#c235ec822e
652,311396.45,,,,,,10,2,zelbet,,,miejskie,plastikowe,1,48.77,blok,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-tysiaclecie-etap-iii-ID3Yeni.html#a4cc2c9c80
653,408585.3,,,,,,16,3,zelbet,,,miejskie,plastikowe,3,61.86,blok,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-tysiaclecie-etap-iii-ID3Yed6.html#a4cc2c9c80
654,225000.0,,,,spoldzielcze_wl._z_kw,,8,2,wielka_plyta,,,miejskie,plastikowe,7,48.65,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-katowice-os-witosa-ID3WbV4.html#67a7b321fc
655,320000.0,,,,pelna_wlasnosc,,2,3,cegla,,,gazowe,,parter,78.0,kamienica,,wtorny,,,,https://www.otodom.pl/oferta/do-sprzedazy-m-4-78m-katowice-zawodzie-ID3XaLe.html#67a7b321fc
656,554000.0,,,,pelna_wlasnosc,,7,2,,,,,,5,90.0,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-90-m-katowice-ID3XbZy.html#c235ec822e
657,159330.0,,,,,,3,1,,,,,,1,25.81,blok,2020,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/swietna-inwestycja-kawalerka-na-witosa-mb7-ID3Xcu8.html#67a7b321fc
658,320000.0,,,,,,2,2,cegla,,,miejskie,plastikowe,2,47.7,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/katowice-panewniki-ul-szafirowa-os-sadyba-ID3XbUs.html#67a7b321fc
659,239000.0,,157.0,,pelna_wlasnosc,,10,1,,,,miejskie,plastikowe,8,35.75,blok,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-35-75-m-katowice-ID3XbVQ.html#67a7b321fc
660,281460.0,,100.0,,pelna_wlasnosc,,5,2,,,,miejskie,,parter,46.91,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-2-pokojowe-z-ogrodkiem-i-tarasem-ID3XaMI.html#67a7b321fc
661,411800.0,,,,,,9,3,,,,miejskie,plastikowe,,53.83,apartamentowiec,2019,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/apartament-z-ogrodkiem-przy-trzech-stawach-ID3YbsE.html#67a7b321fc
662,326000.0,,180.0,,,,4,3,,,,miejskie,,1,61.0,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkaniez-duzym-salonem-bazantowo-ID3XmlS.html#0b3ded648d
663,185000.0,,380.0,,pelna_wlasnosc,,2,2,,,,miejskie,plastikowe,1,45.0,dom_wolnostojacy,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-45-m-katowice-ID3XlKs.html#0b3ded648d
664,299000.0,,550.0,,pelna_wlasnosc,,10,3,beton,,,miejskie,plastikowe,9,80.0,blok,1980,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/m-4-m5-katowice-piotrowice-os-odrodzenia-ID3Xmok.html#0b3ded648d
665,290000.0,,,,pelna_wlasnosc,,4,2,pustak,,,miejskie,plastikowe,1,40.0,apartamentowiec,2016,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/komfortowe-m-3-katowice-os-bazantowo-ID3Xmkk.html#0b3ded648d
666,299900.0,,570.0,,spoldzielcze_wlasnosciowe,,10,3,wielka_plyta,,,miejskie,plastikowe,8,61.07,blok,,wtorny,,,,https://www.otodom.pl/oferta/klimatyczne-mieszkanie-wysoki-standard-os-witosa-ID3VnuE.html#67a7b321fc
667,197800.0,,,,pelna_wlasnosc,,5,2,beton,,,miejskie,plastikowe,1,43.0,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/2-pokoje-z-przestronnym-tarasem-i-widokiem-na-las-ID3VecU.html#c235ec822e
668,242000.0,,,,pelna_wlasnosc,,4,2,cegla,,,miejskie,plastikowe,2,35.0,kamienica,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/zarabiaj-10-w-skali-roku-ID3Xz3m.html#c235ec822e
669,260000.0,,,,pelna_wlasnosc,,10,3,beton,,,inne,drewniane,3,59.0,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/ladne-mieszkanie-trzypokojowe-giszowiec-ID3XzaA.html#c235ec822e
670,610000.0,,,,,,1,3,,,,gazowe,,parter,97.5,apartamentowiec,2017,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/komfortowy-apartament-z-tarasem-ogrodkiem-ID3XlRy.html#0b3ded648d
671,299000.0,,650.0,,pelna_wlasnosc,,3,2,cegla,,,miejskie,plastikowe,1,59.17,kamienica,1930,wtorny,,do_remontu,,https://www.otodom.pl/oferta/katowice-2pok-w-super-lokalizacji-w-centrum-ID3W4IY.html#c235ec822e
672,291000.0,,450.0,,spoldzielcze_wl._z_kw,,18,2,wielka_plyta,,,miejskie,plastikowe,&gt;_10,49.6,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/super-okazja-k-ce-tysiaclecia-2-pokoje-ID3Xywu.html#c235ec822e
673,225000.0,,,,spoldzielcze_wlasnosciowe,,8,2,,,,miejskie,plastikowe,7,48.65,blok,,wtorny,,,,https://www.otodom.pl/oferta/katowice-os-witosa-2-pokoje-48-65-m2-balkon-ID3XAT6.html#c235ec822e
674,419315.0,,,,pelna_wlasnosc,,3,2,,,,miejskie,plastikowe,parter,56.71,blok,2013,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/rekreacyjna-dolina-ostatnie-gotowe-mieszkania-ID3XBZu.html#c235ec822e
675,320000.0,,800.0,,spoldzielcze_wl._z_kw,,11,3,wielka_plyta,,,miejskie,plastikowe,5,78.0,blok,1980,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/m-4-78-m-kw-katowice-jozefowiec-ID3XywO.html#c235ec822e
676,375364.0,,,,pelna_wlasnosc,,2,3,,,,,plastikowe,parter,65.65,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-3-pokojowe-mieszkanie-z-tarasem-49-m2-ID3Tiv8.html#c235ec822e
677,540000.0,,,,,,4,4,,,,gazowe,,3,110.0,kamienica,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-inwestycyjne-katowice-centrum-ID3XANu.html#c235ec822e
678,319000.0,,430.0,,pelna_wlasnosc,,16,3,wielka_plyta,,,miejskie,plastikowe,&gt;_10,51.62,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/wysoki-standard-k-ce-tysiaclecie-3pok-rezerwacja-ID3XBI0.html#c235ec822e
679,280000.0,,,,pelna_wlasnosc,,4,2,pustak,,,miejskie,plastikowe,parter,42.27,,2020,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-ptasie-mieszkania-od-30-do-150-m2-park-las-ID3XBAA.html#c235ec822e
680,275000.0,,650.0,,pelna_wlasnosc,,4,3,wielka_plyta,,,miejskie,plastikowe,3,58.44,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/niezalezne-3-pokoje-niski-blok-blisko-centrum-ID3XCGQ.html#c235ec822e
681,300000.0,,,,pelna_wlasnosc,,,3,,,,,,parter,67.0,,,wtorny,,,,https://www.otodom.pl/oferta/duze-przestronne-mieszkanie-ID3XzZ2.html#c235ec822e
682,275000.0,,100.0,,pelna_wlasnosc,,10,3,pustak,,,miejskie,plastikowe,3,49.22,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-3-pokojewe-balkon-w-katowicach-ID3UzCQ.html#c235ec822e
683,265472.0,,,,pelna_wlasnosc,,4,2,pustak,,,miejskie,plastikowe,parter,41.48,apartamentowiec,2020,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-ptasie-orientacja-pld-zach-las-za-oknem-ID3XCkA.html#c235ec822e
684,450000.0,,,,pelna_wlasnosc,,1,4,pustak,,,gazowe,plastikowe,1,75.0,szeregowiec,2017,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/na-plantach-slaskich-gotowe-z-duzym-tarasem-ID3rgri.html#a4cc2c9c80
685,251443.5,,,,,,5,2,,,,miejskie,plastikowe,2,34.21,apartamentowiec,2019,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/apartamenty-przy-parku-slaskim-1-2-3-lub-4-pokoje-ID3YtNS.html#a4cc2c9c80
686,414680.0,,,,,,,4,,,,miejskie,plastikowe,2,59.24,apartamentowiec,2020,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-59-24-m-katowice-ID3XE0g.html#c235ec822e
687,281460.0,,150.0,,pelna_wlasnosc,,5,2,,,,miejskie,,parter,46.91,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-i-komfortowe-mieszkanie-przy-parku-slaskim-ID3XmEo.html#0b3ded648d
688,265500.0,,,,pelna_wlasnosc,,4,2,pustak,,,miejskie,plastikowe,parter,41.48,apartamentowiec,2020,pierwotny,,,,https://www.otodom.pl/oferta/nowe-ptasie-mieszkania-od-30-do-150m2-park-las-ID3XDGI.html#c235ec822e
689,292194.0,,,,,,5,2,,,,miejskie,plastikowe,4,46.38,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-46-38-m-katowice-ID3XE04.html#c235ec822e
690,515000.0,,,,,,11,3,,,,miejskie,plastikowe,7,70.0,apartamentowiec,2010,wtorny,,,,https://www.otodom.pl/oferta/trzy-pokoje-debowe-tarasy-ID3XE6o.html#c235ec822e
691,273624.0,,150.0,,pelna_wlasnosc,,5,2,,,,miejskie,,parter,46.38,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-mieszkanie-przy-parku-slaskim-ID3XmEs.html#0b3ded648d
692,155000.0,,,,spoldzielcze_wl._z_kw,,10,1,,,,,,4,27.0,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-27-m-katowice-ID3XmJm.html#0b3ded648d
693,300000.0,,400.0,,pelna_wlasnosc,,4,3,cegla,,,miejskie,plastikowe,parter,67.0,blok,1980,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/m-4-katowice-giszowiec-ID3XmGs.html#0b3ded648d
694,241000.0,,370.0,,pelna_wlasnosc,,2,2,cegla,,,miejskie,drewniane,2,62.86,kamienica,1909,wtorny,,do_remontu,,https://www.otodom.pl/oferta/nikiszowiec-sw-anny-ID3XEeM.html#c235ec822e
695,300000.0,,550.0,,,,24,3,,,,,plastikowe,&gt;_10,63.0,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/m-3-sosnowiec-dobra-lokalizacja-ID3SA96.html#c235ec822e
696,315000.0,,,,pelna_wlasnosc,,10,4,beton,,,inne,plastikowe,9,72.3,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/ladne-ustawne-mieszkanie-czteropokojowe-piotrowice-ID3XEvA.html#c235ec822e
697,411905.0,,,,pelna_wlasnosc,,5,3,pustak,,,miejskie,plastikowe,2,63.37,apartamentowiec,2020,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowe-ptasie-doskonala-lokalizacja-3-pokoje-park-ID3XCog.html#c235ec822e
698,400000.0,,,,,,2,2,,,,,plastikowe,1,47.0,,2014,wtorny,,,,https://www.otodom.pl/oferta/luksusowe-2-pokoje-w-nowoczesnym-nowym-budynku-ID3XELC.html#c235ec822e
699,292188.0,,,,pelna_wlasnosc,,3,3,pustak,,,miejskie,plastikowe,2,56.19,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/bezczynszowe-nowe-3-pokojowe-mieszkanie-ID31JN6.html#c235ec822e
700,290000.0,,600.0,,spoldzielcze_wlasnosciowe,,18,2,,,,miejskie,plastikowe,3,62.4,,,wtorny,,,,https://www.otodom.pl/oferta/fukncjonalne-m-3-os-tysiaclecia-ID3VsMU.html#c235ec822e
701,350000.0,,,,,,4,2,,,,,,parter,53.0,,2007,wtorny,,,,https://www.otodom.pl/oferta/taras-25m2-inwestycyjnie-i-do-mieszkania-ID3XEmE.html#c235ec822e
702,197000.0,,450.0,,,,10,3,,,,miejskie,plastikowe,parter,49.32,blok,1976,wtorny,,,,https://www.otodom.pl/oferta/3-pokoje-z-duzym-balkonem-w-zielonej-okolicy-ID3XmNi.html#0b3ded648d
703,370000.0,,438.6,,pelna_wlasnosc,,2,5,cegla,,,miejskie,plastikowe,4,87.0,blok,1990,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/dwupoziomowe-m-5-katowice-giszowiec-nikiszowiec-ID3XEXO.html#c235ec822e
704,219000.0,,,,,,10,2,,,,miejskie,plastikowe,parter,38.41,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/nowa-inwestycja-ostatnie-mieszkanie-na-parterze-ID3XEJ2.html#c235ec822e
705,370469.0,,,,pelna_wlasnosc,,2,3,,,,,plastikowe,parter,69.4,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/3-pokoje-apartament-z-tarasem-nowe-osiedle-ID3MYqU.html#c235ec822e
706,307044.0,,,,pelna_wlasnosc,,8,2,pustak,,,miejskie,plastikowe,7,41.65,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/katowice-2-pokoje-nowe-budownictwo-ID3YysM.html#0b3ded648d
707,227000.0,,400.0,,pelna_wlasnosc,,12,2,,,,miejskie,plastikowe,2,41.9,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/2-pokoje-osiedle-tysiaclecia-ID3XE6v.html#c235ec822e
708,389000.0,,,,pelna_wlasnosc,,1,2,pustak,,,gazowe,plastikowe,parter,63.5,apartamentowiec,2018,pierwotny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-z-ogrodem-i-garazem-ostatnie-ID3Y3cv.html#0b3ded648d
709,232000.0,,,,pelna_wlasnosc,,,2,,,,miejskie,plastikowe,10,40.0,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/duza-sypialnia-nowe-osiedle-idealne-dla-rodziny-ID3XmP2.html#0b3ded648d
710,1140000.0,,,,pelna_wlasnosc,,4,4,silikat,,,miejskie,plastikowe,4,138.06,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/penthouse-na-szczycie-zlota-19-najblizej-parku-s-ID3qNrV.html#c235ec822e
711,259000.0,,223.0,,pelna_wlasnosc,,,3,,,,,plastikowe,2,43.39,kamienica,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-2-pokoje-salon-z-kuchnia-centrum-ID3XxnC.html#c235ec822e
712,215000.0,,,,pelna_wlasnosc,,,2,,,,miejskie,plastikowe,5,36.0,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/2-pok-na-osiedlu-z-pelna-infrastruktura-sprawdz-ID3XmP6.html#0b3ded648d
713,484000.0,,,,pelna_wlasnosc,,3,4,beton,,,inne,plastikowe,parter,82.0,blok,2001,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/czteropokojowe-centrum-gabinety-ID3XmU8.html#0b3ded648d
714,395000.0,,480.0,,,,10,2,,,,miejskie,plastikowe,4,50.88,apartamentowiec,2009,wtorny,,,,https://www.otodom.pl/oferta/wykonczone-mieszkanie-w-doskonalej-lokalizacji-ID3XG4o.html#c235ec822e
715,329000.0,,,,pelna_wlasnosc,,4,3,cegla,,,miejskie,plastikowe,2,62.0,blok,1980,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/komfortowe-m-4-katowice-giszowiec-ID3XmRi.html#0b3ded648d
716,324000.0,,,,pelna_wlasnosc,,,4,,,,miejskie,plastikowe,7,60.0,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/krolewski-apartament-na-nowym-osiedlu-4-pok-ID3XmZS.html#0b3ded648d
717,225000.0,,,,pelna_wlasnosc,,13,3,,,,miejskie,,8,37.0,blok,,wtorny,,do_remontu,,https://www.otodom.pl/oferta/100lecie-do-remontu-swietne-pod-inwestycje-ID3WCyv.html#56495f6fb8
718,750000.0,,676.0,,pelna_wlasnosc,,2,3,pustak,,,kotlownia,plastikowe,1,106.76,apartamentowiec,2001,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/oferta-wstrzymana-rezerwacja-ID3MipO.html#0b3ded648d
719,549000.0,,550.0,,pelna_wlasnosc,,7,4,zelbet,,,miejskie,plastikowe,2,92.0,blok,2017,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/4-pokojowy-apartament-francuska-park-atal-ID3VDKA.html#c235ec822e
720,320000.0,,450.0,,pelna_wlasnosc,,13,3,wielka_plyta,,,miejskie,,5,60.0,blok,,wtorny,,,,https://www.otodom.pl/oferta/urokliwe-sloneczne-mieszkanie-na-tysiacleciu-ID3WQ5O.html#56495f6fb8
721,490000.0,,800.0,,pelna_wlasnosc,,3,4,,,,miejskie,,parter,82.0,apartamentowiec,2000,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/apartament-o-swietnym-ukladzie-srodmiescie-okazja-ID3WzVE.html#56495f6fb8
722,520000.0,,,,pelna_wlasnosc,,3,5,,,,miejskie,,2,142.0,kamienica,,wtorny,,do_remontu,,https://www.otodom.pl/oferta/duze-mieszkaniekatowice-srodmiescie-kosciuszki-ID3WzVQ.html#56495f6fb8
